date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm
2023-01-28,Gulberg,159.2,17.6,65.2,2.31,0.0
2023-09-05,Johar Town,53.1,30.4,74.0,2.64,0.5
2023-07-31,DHA,16.3,35.4,49.2,0.7,10.6
2023-10-02,Gulberg,,31.5,74.7,3.21,0.0
2023-12-08, Township ,168.5,15.3,69.9,1.35,0.0
2023-12-10,Township,127.8,12.9,47.9,2.09,0.0
2023-05-07,Johar Town,41.7,22.5,20.6,2.35,0.0
2024-12-01,Johar Town,112.8,17.0,76.7,4.25,2.3
2023-12-21,Walled City,163.3,11.2,60.1,3.04,0.0
2024-06-22,Johar Town,50.2,36.6,65.1,4.91,0.0
2024-08-08,Gulberg,38.4,36.1,51.3,2.23,2.9
2023-04-17,Township,69.0,24.8,34.6,6.37,0.0
2024-12-11,Gulberg,141.0,10.4,65.0,2.1,0.0
2024-08-06,Johar Town,70.1,35.6,82.8,3.13,0.0
2024-06-03,Township,54.7,29.9,39.3,3.49,0.0
2024-12-07,Township,141.3,16.2,77.1,5.59,0.0
2023-04-02,DHA,74.5,20.1,24.8,,0.0
2023-03-27,Township,93.5,22.5,39.2,1.95,0.0
2024-12-14,Walled City,188.0,13.3,49.0,5.85,0.0
2024-03-17,Johar Town,97.7,22.1,44.0,5.27,0.0
2023-08-15,Township,84.3,33.7,,1.89,0.0
2023-10-30,Gulberg,112.9,18.8,75.6,2.54,0.0
2023-11-10,Walled City,154.8,18.6,82.0,2.16,0.0
2024-10-20,Walled City,107.1,25.6,69.2,3.81,0.0
2023-11-29,Township,152.7,14.3,72.7,1.29,0.0
2023-05-22,Township,84.2,34.6,32.9,2.41,0.0
2023-10-24,Walled City,131.9,22.5,82.8,3.74,0.0
2024-10-23,Johar Town,126.1,28.3,79.7,0.74,0.0
2023-05-25,Walled City,82.2,31.4,36.3,0.2,0.0
2023-07-12,Township,43.7,39.8,59.7,2.08,0.0
2023-03-01,Gulberg,128.3,12.5,29.8,0.17,0.0
2023-02-13,Walled City,118.5,15.2,34.9,4.63,0.0
2024-03-19,Walled City,155.2,13.8,29.0,0.68,0.0
2024-05-28,DHA,26.9,37.5,42.1,2.7,0.0
2023-01-24,Gulberg,153.7,10.2,69.8,1.3,0.0
2023-09-01,Johar Town,8.0,30.3,65.8,6.15,17.6
2024-11-14,GULBERG,140.5,12.9,63.2,1.04,0.0
2024-10-17,Walled City,,21.0,,2.16,0.0
2024-05-20,Walled City,70.2,26.3,39.9,7.69,0.0
2024-08-17,DHA,45.0,28.2,75.7,2.7,0.0
2023-08-17,Gulberg,43.4,37.1,66.1,5.76,0.0
2024-05-04,Gulberg,58.5,30.7,25.3,4.14,0.0
2023-08-16,Walled City,71.5,32.8,68.8,2.89,0.0
2023-04-09,Township,96.5,24.4,39.9,2.36,0.0
2024-07-02,Johar Town,39.0,30.3,,2.95,0.1
2024-01-21,Gulberg,165.4,17.4,50.1,2.61,0.0
2023-01-16,Gulberg,141.5,11.5,47.9,2.03,0.0
2024-09-02,Johar Town,54.7,29.3,92.6,3.81,8.0
2024-07-17,Walled City,-999.0,38.3,39.8,1.17,0.0
2024-10-19,Township,105.8,21.4,68.9,2.41,0.0
2023-03-11,Walled City,148.6,20.1,36.3,2.52,0.0
2023-05-07,DHA,-999.0,29.7,39.7,1.78,0.4
2024-04-13,Walled City,123.8,28.4,19.4,1.85,0.0
2023-10-17,DHA,87.1,22.8,78.4,1.52,0.0
2024-02-24,Township,147.9,19.5,44.5,1.51,0.0
2024-07-27,Township,47.6,29.2,45.3,4.56,2.7
2024-05-15,Township,92.9,30.7,43.3,0.94,0.0
2023-11-27,DHA,102.2,15.6,57.6,5.29,0.0
2024-06-22,Township,47.4,36.8,40.3,3.01,1.5
2023-02-06,Walled City,145.1,12.0,50.1,4.23,0.0
2024-05-12,Gulberg,44.1,30.1,49.2,2.3,0.0
2023-12-19,Gulberg,154.8,11.1,74.6,3.98,0.0
2024-01-12,DHA,127.6,11.4,58.5,,0.0
2023-01-02,Gulberg,156.0,11.1,60.1,1.26,1.2
2023-10-13,Gulberg,76.4,23.9,71.1,6.38,0.0
2023-07-04,DHA,19.4,36.0,51.6,0.59,0.0
2023-02-22,Township,140.8,14.8,35.6,2.8,0.0
2023-08-21,Johar Town,,28.9,69.2,7.51,3.9
2023-12-12,Walled City,170.6,14.8,73.3,4.22,0.0
2023-03-10,Gulberg,125.9,18.9,36.2,2.12,0.0
2024-02-08,Gulberg,151.0,22.8,39.1,0.82,0.0
2023-03-08,Township,124.7,14.6,26.1,7.25,0.0
2024-04-11,Walled City,101.2,22.2,34.1,5.47,0.0
2023-02-20,Walled City,145.9,17.0,35.9,3.02,0.0
2024-07-15,DHA,35.7,40.0,49.2,1.41,0.0
2023-06-27,Gulberg,18.6,32.7,61.1,1.71,0.4
2023-08-11,Township,48.1,41.3,71.2,3.27,1.5
2024-11-08,DHA,117.5,22.3,76.6,1.44,0.4
2024-04-14,Township,-999.0,28.5,26.2,2.02,0.1
2024-07-16,Johar Town,8.0,38.9,41.6,6.64,0.0
2023-10-22,DHA,73.0,25.7,66.3,2.34,0.0
2023-04-26,DHA,57.2,23.3,34.1,,0.0
2023-02-18,Johar Town,130.6,13.6,37.9,4.8,0.0
2023-09-03,Walled City,55.7,30.7,66.9,2.7,18.2
2023-02-15,DHA,113.7,17.6,42.4,3.19,0.0
2023-02-05,DHA,131.9,8.8,53.9,2.03,0.4
2024-06-22,Gulberg,44.6,39.2,45.8,2.25,0.0
2024-08-22,Township,57.3,30.3,62.6,4.11,0.0
2024-04-26,Walled City,114.9,25.4,58.5,3.99,0.0
2023-01-27,DHA,102.8,14.7,47.4,4.36,0.0
2024-07-10,DHA,26.6,40.0,56.3,1.4,0.2
2023-10-10,DHA,87.2,22.0,70.9,0.64,0.0
2024-11-13,Johar Town,122.9,8.9,85.5,5.49,0.9
2023-06-28,Johar Town,18.6,35.0,41.8,3.76,0.4
2023-02-12,Walled City,151.5,15.2,42.5,0.3,0.0
2023-05-16,Walled City,73.1,30.7,36.5,2.01,0.0
2024-09-10,Walled City,98.6,28.6,81.1,4.37,0.4
2023-08-06,Township,37.0,32.8,49.5,1.58,0.0
2024-05-25,Gulberg,71.1,29.9,47.4,2.54,0.0
2024-10-24,Township,109.3,15.8,81.0,,0.0
2023-02-16,DHA,112.6,12.7,53.7,,0.2
2023-06-18,Johar Town,20.1,34.3,56.0,2.67,0.0
2024-07-26,Johar Town,47.1,29.1,55.1,2.24,0.0
2024-08-23,Township,67.9,34.4,61.2,2.39,0.0
2024-08-01,Township,21.7,35.0,53.0,4.94,1.4
2023-02-01,Walled City,171.8,11.7,46.2,1.96,0.0
2023-06-16,JOHAR TOWN,30.1,30.8,30.5,0.48,0.0
2023-07-10,Johar Town,23.5,34.9,40.2,4.89,3.0
2023-11-10,Johar Town,99.6,17.8,74.7,4.54,0.0
2023-05-05,Johar Town,20.7,28.9,38.0,8.17,0.0
2024-01-13,Johar Town,126.7,10.2,73.5,2.51,0.0
2024-10-25,Gulberg,95.8,19.6,76.8,5.75,0.0
2024-07-27,Gulberg,62.9,35.0,69.4,0.86,2.3
2024-12-27,Walled City,174.6,11.0,45.5,4.18,0.0
2023-05-23,Johar Town,40.6,34.9,47.3,8.14,0.0
2023-10-18,Walled City,130.9,25.1,87.1,3.31,0.0
2023-06-28,Walled City,64.6,35.9,32.5,1.19,5.6
2023-09-12,Johar Town,61.5,27.8,68.8,3.79,0.0
2024-12-26,DHA,140.5,14.1,75.4,3.27,0.5
2024-06-24,Walled City,39.9,34.0,47.1,4.31,0.0
2024-08-06,DHA,8.9,31.8,68.0,4.28,0.0
2023-10-10,Gulberg,75.5,20.6,84.3,4.18,6.1
2023-09-16,Gulberg,70.2,29.0,73.8,2.17,0.0
2023-12-16,DHA,148.7,14.1,62.8,1.2,0.0
2023-12-02,DHA,121.0,18.3,82.4,3.09,0.0
2024-01-09,Johar Town,138.0,10.6,69.8,2.16,0.0
2024-12-26,Gulberg,174.5,12.0,58.8,1.14,0.0
2023-06-24,DHA,15.6,35.3,57.1,5.6,0.0
2024-11-08,Gulberg,104.4,21.8,58.5,,0.0
2023-09-16,Johar Town,49.0,27.5,70.1,3.47,3.3
2024-02-26,Township,-999.0,15.8,43.5,2.74,0.0
2024-09-07,Township,60.7,28.6,,1.37,8.2
2023-02-25,Gulberg,114.9,9.7,55.5,1.83,0.0
2024-06-21,Johar Town,47.7,34.3,40.9,0.93,0.0
2024-11-11,Township,150.6,18.8,65.2,2.53,0.0
2024-06-04,Johar Town,26.7,36.1,39.2,7.98,0.0
2023-01-22,Johar Town,122.9,8.6,52.7,3.07,0.0
2024-08-28,Walled City,96.2,29.3,63.6,3.76,0.0
2024-09-22,Township,85.8,29.2,60.0,0.39,0.0
2023-06-07,Township,58.1,31.1,51.3,3.47,0.0
2023-01-31,Walled City,128.7,12.8,54.0,2.49,0.0
2023-12-24,DHA,115.9,14.4,70.7,3.27,0.0
2024-05-25,DHA,16.8,36.9,43.7,5.81,0.0
2024-12-15,Gulberg,-999.0,13.9,69.5,0.75,0.0
2024-03-04,Walled City,128.3,17.0,39.3,6.18,0.0
2023-11-22,TOWNSHIP,144.6,17.2,71.4,2.29,0.0
2023-04-04,Johar Town,79.4,21.7,41.5,3.48,0.0
2024-11-01,Johar Town,114.9,20.0,75.2,1.1,0.0
2023-01-15,Johar Town,128.4,12.9,68.2,1.06,0.0
2024-09-09,Gulberg,68.0,26.3,,2.81,0.3
2023-05-04,Gulberg,77.8,30.8,27.8,0.66,0.3
2024-06-13,Walled City,97.0,32.9,54.0,1.05,0.0
2023-12-01,Gulberg,142.1,14.2,82.3,2.0,0.0
2024-08-03,Johar Town,26.0,34.8,54.1,7.07,0.0
2023-11-01,Gulberg,97.4,23.4,79.5,4.12,0.0
2023-09-07,Township,78.4,31.8,63.7,2.87,1.1
2023-12-20,Walled City,169.6,10.8,66.2,2.14,0.9
2024-01-12,Walled City,159.6,13.3,64.1,4.9,3.9
2024-08-04,Gulberg,29.3,35.9,60.2,1.03,1.4
2023-06-04,DHA,24.5,31.2,49.0,0.98,0.3
2024-04-08,Township,115.5,26.8,44.1,1.84,0.0
2023-12-29,DHA,129.6,12.0,52.4,5.05,0.0
2024-02-22,DHA,91.2,15.6,35.3,7.01,0.0
2024-06-03,DHA,19.8,30.5,,3.44,0.3
2024-02-04,DHA,132.8,12.2,40.6,2.82,0.0
2024-09-11,Township,94.8,28.2,78.9,2.54,0.8
2024-02-14,Gulberg,161.5,14.4,55.0,2.71,0.0
2024-11-06,Gulberg,84.1,18.9,55.0,8.74,0.0
2023-10-25,Gulberg,106.5,22.3,82.2,3.1,0.0
2023-07-14,TOWNSHIP,45.0,34.2,52.2,0.99,0.0
2023-01-23,Gulberg,127.7,12.2,67.3,2.94,0.9
2023-11-01,Johar Town,114.9,24.8,77.9,1.58,0.0
2023-09-06,Johar Town,,32.0,69.5,2.44,1.3
2024-12-29,Gulberg,131.9,13.9,72.6,5.11,0.0
2024-07-30,Township,95.9,37.4,,1.48,0.0
2024-11-02,Gulberg,92.5,20.0,74.8,0.57,0.0
2023-07-30,DHA,8.0,37.7,55.4,1.89,12.5
2024-04-13,Township,104.7,26.4,36.3,,0.0
2024-04-14,Walled City,123.0,28.2,38.8,0.24,0.0
2024-11-03,Walled City,138.7,24.4,65.3,2.88,0.0
2023-10-21,Gulberg,100.5,22.1,83.2,4.62,0.0
2024-06-21,Johar Town,47.7,34.3,40.9,0.93,0.0
2023-05-07,Gulberg,76.9,30.1,43.6,0.97,0.0
2023-02-24,Johar Town,,19.3,39.0,5.36,0.0
2023-12-14,Johar Town,,13.2,68.4,1.22,0.0
2024-01-28,Johar Town,136.8,9.6,50.7,3.06,0.0
2024-11-23,Gulberg,136.6,10.5,76.7,1.14,0.0
2024-11-17,Gulberg,117.6,14.0,65.4,2.48,0.0
2023-03-28,Township,74.1,22.9,44.1,12.04,0.0
2023-08-05,GULBERG,18.7,40.9,53.1,4.53,5.8
2023-06-02,Gulberg,17.2,30.3,44.2,6.9,2.0
2024-06-12,Walled City,77.4,35.2,42.9,6.79,0.0
2024-06-14,DHA,11.5,34.5,54.1,2.05,2.9
2024-06-19,Walled City,65.3,34.9,49.5,4.01,0.0
2024-06-30,DHA,26.0,33.4,52.6,0.38,1.5
2024-04-23,Gulberg,91.3,28.6,39.9,1.2,0.0
2024-07-05, Township ,42.3,42.5,42.1,3.23,0.0
2023-05-23,DHA,23.0,34.5,,4.47,0.0
2023-10-15,Johar Town,84.1,23.6,,2.43,0.0
2023-07-24,DHA,18.7,33.7,61.4,1.31,6.6
2024-12-24,Johar Town,155.1,7.0,54.1,0.45,0.0
2023-03-23,Township,97.6,20.4,33.5,5.73,0.0
2023-09-08, Gulberg ,25.8,30.8,61.4,6.97,0.0
2023-04-23,Township,81.5,26.8,28.1,1.11,0.0
2024-10-25,DHA,93.9,18.8,74.5,1.64,0.0
2024-07-27,Johar Town,43.9,34.7,73.8,2.17,0.0
2024-05-22,Walled City,78.4,30.4,21.7,1.19,0.0
2023-08-25,Township,58.2,31.9,75.3,2.6,0.0
2024-10-10,Johar Town,,26.5,71.3,2.85,0.0
2023-08-30,Township,40.6,31.1,49.4,8.04,0.0
2024-03-10,DHA,,16.4,42.1,1.66,0.0
2023-02-12,Johar Town,91.9,14.9,36.1,3.6,0.0
2023-09-04,Gulberg,67.0,33.6,63.3,1.58,0.0
2023-01-11,Johar Town,147.5,9.4,32.4,1.27,1.5
2024-10-25,Walled City,144.5,16.2,75.8,,0.0
2023-12-22,Johar Town,146.5,13.9,68.2,1.42,0.0
2023-11-04,Johar Town,92.8,17.0,82.7,5.0,0.0
2023-05-19,Johar Town,54.8,34.9,29.5,2.13,0.0
2023-07-18,Walled City,66.5,34.0,64.7,4.42,0.0
2023-12-21,Johar Town,-999.0,16.6,65.8,2.72,0.0
2024-09-11,Johar Town,,25.6,77.2,7.71,3.8
2023-02-13,DHA,113.7,12.7,36.1,2.17,0.0
2024-09-06,Township,58.7,32.9,67.5,6.13,0.0
2023-01-12,Walled City,150.1,11.6,55.1,,0.0
2023-09-02,TOWNSHIP,58.9,36.0,64.5,1.85,0.0
2024-03-29,Johar Town,105.9,22.5,,1.47,0.0
2023-07-03,DHA,17.2,35.0,53.0,2.63,0.8
2023-08-06,DHA,10.6,35.8,52.6,2.55,0.9
2024-04-08, Johar Town ,104.6,20.8,41.3,0.73,0.0
2023-05-03,Gulberg,37.1,31.4,35.8,3.28,0.0
2023-03-14,DHA,82.5,16.0,34.0,7.34,0.0
2023-03-14,Walled City,109.6,15.4,31.2,8.14,0.0
2023-07-15,Walled City,56.4,38.3,55.7,2.33,0.0
2024-09-30,DHA,67.2,25.6,69.4,0.99,0.5
2023-05-19,Township,43.3,35.7,31.5,5.4,0.0
2023-11-04,Walled City,155.0,12.5,70.4,1.59,0.0
2023-10-27,Township,124.0,19.7,74.2,1.34,0.7
2023-01-26,Township,165.6,8.3,39.1,1.3,0.9
2024-06-20,DHA,8.0,32.4,58.3,4.96,0.0
2024-03-01,Township,128.1,15.3,,4.13,0.0
2024-10-15,DHA,82.6,19.7,66.2,2.69,0.0
2024-08-04,Johar Town,52.6,33.0,69.2,6.65,0.0
2023-11-29,Gulberg,146.3,18.5,82.6,7.4,0.0
2023-05-11,DHA,43.3,26.0,38.6,3.81,0.0
2023-07-11,Johar Town,38.9,34.1,66.5,2.45,0.0
2023-04-24,DHA,49.2,29.3,45.9,,0.0
2024-03-26,Johar Town,91.1,21.3,40.0,1.04,0.0
2024-04-17,Gulberg,79.9,26.9,41.6,1.32,0.0
2023-06-20,Township,44.4,37.6,56.8,4.13,1.2
2023-05-15,Township,80.1,28.5,37.3,2.74,0.0
2024-08-21,Township,54.5,31.0,66.1,1.56,0.0
2024-09-03,Township,78.5,28.5,65.4,0.97,0.0
2023-01-11,Township,144.9,9.2,51.1,5.08,0.0
2024-05-15,Walled City,117.5,31.6,50.8,1.49,0.0
2023-04-05,Gulberg,99.2,21.8,50.3,2.32,0.0
2024-12-19,DHA,88.8,16.7,61.0,9.85,0.0
2024-05-21,Walled City,93.2,31.4,,1.25,0.0
2024-04-06,Johar Town,119.0,20.4,42.2,2.78,0.0
2023-06-16,DHA,8.0,35.4,,5.11,1.7
2024-07-24,Johar Town,39.2,32.6,63.8,2.6,8.9
2023-09-03,Johar Town,8.0,31.2,55.6,4.21,0.0
2024-02-23,Township,135.5,16.1,,1.09,0.0
2023-04-01,Walled City,100.6,20.6,46.7,6.26,0.0
2023-07-11,Walled City,41.1,31.7,43.8,3.43,0.0
2023-09-14,GULBERG,80.4,31.4,81.4,4.23,0.0
2024-09-25,Gulberg,91.2,26.3,83.7,1.4,0.0
2023-05-25,Johar Town,50.8,25.1,35.5,2.47,0.0
2023-02-08,Walled City,168.9,13.1,39.6,1.45,0.0
2023-02-16,Township,157.5,14.9,48.2,4.11,0.0
2023-12-29,Walled City,178.9,11.2,68.2,3.46,0.0
2024-10-01, DHA ,73.4,19.6,69.3,5.98,0.0
2024-07-11,Gulberg,8.0,33.5,63.1,6.5,13.1
2024-05-18,Walled City,97.2,30.6,46.5,3.36,0.0
2024-06-07,DHA,22.1,33.6,43.5,3.89,0.0
2024-09-18,DHA,47.9,23.3,64.3,1.53,0.0
2023-09-19,Gulberg,85.7,27.6,80.9,3.56,0.0
2024-10-31,DHA,,19.6,,4.51,0.0
2023-02-10,Walled City,152.8,18.2,47.1,5.68,0.0
2023-03-10,Walled City,106.8,17.2,25.5,5.39,4.6
2024-03-03,DHA,,15.3,43.5,5.22,0.1
2023-10-29,Johar Town,78.3,14.4,72.9,3.79,0.0
2024-09-08,DHA,,28.2,75.9,0.35,0.0
2023-03-04,Walled City,148.5,18.8,39.6,3.07,0.0
2024-04-04,Walled City,122.4,22.9,31.7,8.02,0.0
2023-07-28,Gulberg,38.5,34.9,56.8,1.94,0.0
2024-01-09,Walled City,188.8,11.0,54.2,4.24,0.0
2024-03-27,DHA,99.3,21.3,35.9,3.31,0.0
2023-05-25,DHA,,31.2,45.1,1.34,0.0
2023-10-17,Township,87.0,21.6,68.1,7.65,0.0
2024-01-08,Walled City,156.8,7.4,64.1,4.7,0.0
2024-11-03,Township,131.0,18.2,88.5,2.95,0.0
2023-11-25,Johar Town,133.3,17.4,69.3,2.98,3.8
2024-09-26,DHA,75.4,22.9,65.8,1.53,0.0
2023-07-29,Gulberg,45.0,36.4,64.6,1.32,0.0
2023-06-03,Gulberg,52.6,28.8,33.5,3.16,0.3
2024-10-06,Johar Town,86.4,22.9,,2.01,0.0
2023-05-09,DHA,44.4,30.0,22.8,3.46,0.2
2023-09-07,Johar Town,64.6,31.9,54.8,2.73,0.0
2024-02-21,Township,155.8,13.9,48.4,0.73,0.0
2024-05-20,DHA,57.3,28.9,35.4,1.16,0.0
2023-05-04,Johar Town,76.8,30.0,36.2,0.98,0.0
2023-08-29,Johar Town,14.6,31.2,64.4,,0.0
2023-06-21,DHA,8.0,42.3,46.3,3.84,0.0
2024-09-19,DHA,56.0,25.2,63.8,1.68,1.2
2024-08-20,Gulberg,39.9,31.2,77.5,2.15,5.9
2024-04-14,DHA,84.8,29.1,50.4,1.57,0.0
2023-07-14,DHA,32.0,40.6,41.0,0.68,0.0
2024-11-11,Gulberg,135.9,16.9,89.5,0.43,0.0
2023-04-14,DHA,58.6,26.2,23.0,1.28,0.0
2024-04-21,Johar Town,81.8,31.9,37.2,3.86,0.0
2024-08-20,Township,62.5,32.5,78.6,2.43,1.4
2024-09-17,DHA,27.5,27.9,66.4,2.28,0.0
2024-06-02,Johar Town,27.2,38.8,38.0,1.24,3.0
2023-02-26,DHA,75.2,13.6,40.8,4.95,0.0
2023-04-05,Johar Town,99.4,24.1,40.8,0.54,0.0
2024-02-24,Johar Town,135.3,14.3,41.1,4.16,0.0
2023-08-10,Gulberg,58.3,34.3,50.8,0.82,0.0
2023-08-14,Gulberg,38.1,37.7,52.3,2.07,0.0
2024-08-22,Walled City,99.8,34.4,62.7,0.88,2.5
2024-12-14,Johar Town,125.0,9.9,62.7,4.26,0.0
2023-11-21,Johar Town,104.4,20.8,70.1,1.93,0.0
2023-01-31,Township,125.2,10.8,51.2,5.33,0.0
2023-07-20,Johar Town,32.3,37.7,58.6,3.17,0.0
2023-10-26, DHA ,101.8,21.2,72.0,4.07,0.0
2024-09-21,Township,88.4,31.0,82.5,1.8,0.0
2023-05-12,Johar Town,25.9,27.4,38.8,5.54,0.0
2023-07-02,Walled City,63.6,35.6,44.1,0.87,0.0
2024-02-04,Walled City,154.8,12.5,58.1,3.19,0.0
2023-01-31,DHA,122.1,11.3,,3.44,0.4
2024-05-24,Johar Town,24.3,33.7,38.0,8.04,0.0
2023-10-11,Walled City,119.4,26.4,74.5,2.94,0.0
2024-07-01,DHA,8.0,29.7,48.5,5.81,0.3
2023-07-25,Gulberg,36.7,37.1,56.2,1.93,0.5
2023-10-24,Township,124.6,17.0,80.3,1.66,0.0
2024-03-12,Walled City,150.7,22.5,26.9,5.38,0.0
2024-01-01,Johar Town,144.7,12.5,,3.69,1.6
2023-11-12,Township,116.9,10.9,68.8,,0.0
2024-11-24,Gulberg,,14.9,86.0,,0.0
2024-12-18,Johar Town,145.4,16.1,,4.07,0.0
2023-04-04,Walled City,126.1,24.3,47.6,2.62,0.0
2024-03-31,Township,109.9,19.9,24.3,0.95,0.0
2024-09-30,Township,102.0,21.5,68.9,1.95,0.0
2024-03-21,DHA,89.2,22.9,29.4,2.62,0.0
2024-05-04,Johar Town,48.7,29.2,44.7,3.48,0.0
2023-01-17,Gulberg,152.8,10.3,43.6,2.82,0.0
2023-11-18,Johar Town,70.3,17.0,71.3,6.46,0.0
2023-01-13,JOHAR TOWN,149.0,9.7,60.8,0.63,0.0
2023-12-29,Johar Town,155.3,9.3,57.0,1.63,0.0
2023-08-03,DHA,8.0,38.2,63.8,4.87,0.0
2024-03-29,Township,,19.7,21.6,3.28,0.0
2023-06-10,Johar Town,8.0,34.9,37.8,6.38,0.0
2024-10-18,Gulberg,111.0,20.7,79.5,2.99,2.7
2023-04-20,DHA,61.1,24.0,30.5,2.42,0.0
2023-10-03,DHA,72.0,21.9,79.4,2.58,0.0
2024-11-19,Township,134.4,24.2,68.6,3.71,1.0
2024-02-04,Gulberg,145.2,16.1,56.8,1.09,0.0
2024-09-10,Gulberg,50.1,28.3,65.5,7.31,0.0
2024-05-23,Gulberg,24.7,34.6,38.3,4.23,0.0
2023-05-15,Walled City,86.6,24.4,,3.18,0.0
2024-04-05,Walled City,90.6,20.6,28.7,4.85,0.5
2024-12-25,Johar Town,163.3,12.4,47.6,1.45,0.0
2023-05-17,Township,60.9,27.2,35.6,1.83,0.0
2023-11-11,Johar Town,119.0,15.9,72.2,1.97,1.6
2023-06-05,Township,61.9,38.2,42.6,2.19,0.0
2024-10-10,DHA,,28.5,68.3,0.54,0.0
2024-08-22,Gulberg,76.6,31.4,73.3,1.51,0.0
2024-03-01,Johar Town,108.1,16.2,33.3,2.98,0.0
2024-04-02,Gulberg,118.8,24.0,38.4,,0.0
2024-01-22,Johar Town,153.2,12.8,58.7,0.9,0.0
2024-01-22,Township,172.3,13.5,39.9,2.98,0.0
2023-05-20,Township,57.4,35.3,45.8,3.12,0.0
2023-03-01,Township,98.5,9.3,45.2,5.82,0.0
2023-03-09,Johar Town,116.6,16.9,51.3,2.36,0.0
2023-08-12,Township,48.4,30.0,61.1,3.11,2.8
2024-10-12,Gulberg,64.8,18.0,62.4,1.21,0.0
2023-01-03,Township,142.9,14.7,47.2,1.7,0.0
2024-07-09,Walled City,61.1,37.5,43.0,3.02,0.0
2024-01-15,Gulberg,165.1,15.9,40.6,0.8,0.3
2023-02-09,Walled City,121.9,12.6,43.4,9.52,0.0
2023-08-14,Township,62.7,35.8,61.3,6.25,0.0
2023-06-21,Gulberg,24.9,33.9,49.1,2.46,0.0
2024-04-27,DHA,48.6,29.3,43.2,2.78,0.0
2023-03-28,Johar Town,102.8,22.1,37.3,3.33,0.0
2024-10-21,Gulberg,121.0,22.2,69.0,2.42,0.0
2023-08-26,Johar Town,50.4,36.5,69.8,,5.2
2023-12-02,Johar Town,104.1,14.0,71.1,8.17,0.0
2024-10-20,DHA,-999.0,24.1,74.2,1.64,0.2
2023-12-30,Township,172.9,15.2,65.9,3.57,0.0
2023-04-07,WALLED CITY,139.9,23.9,33.3,0.93,0.0
2023-01-27,Johar Town,104.7,9.4,45.3,5.94,0.0
2024-10-04,Gulberg,95.9,28.1,77.4,1.21,0.0
2023-06-18,Gulberg,30.9,31.2,51.7,1.33,0.0
2023-02-25,DHA,110.9,16.2,60.4,2.69,0.0
2023-12-05,DHA,129.1,15.3,65.4,2.29,0.0
2024-03-25,Johar Town,89.2,24.3,23.8,4.73,0.2
2024-03-31,DHA,45.9,22.1,27.7,8.66,0.0
2023-09-30,Gulberg,89.3,30.8,73.8,0.91,0.0
2024-04-29,Township,103.5,26.5,24.6,1.65,0.0
2023-10-03, Johar Town ,113.4,26.6,82.7,1.45,0.0
2024-01-23,Township,180.2,10.0,65.1,0.64,0.0
2023-05-07,Walled City,66.9,30.1,32.4,2.9,0.0
2024-01-11,Walled City,216.1,12.8,69.6,0.78,0.0
2023-12-02,Township,107.3,18.1,51.7,6.63,0.0
2024-10-04,DHA,68.2,25.5,71.0,4.29,0.0
2024-07-10,Johar Town,34.4,32.0,54.8,2.3,0.0
2023-04-11,Walled City,,22.7,30.8,3.47,0.0
2024-03-26,DHA,70.3,18.9,36.0,1.84,0.0
2023-02-08,Gulberg,140.9,12.8,49.6,1.68,0.0
2023-11-03,Gulberg,85.4,20.5,78.3,4.12,0.0
2023-01-07,Gulberg,146.5,10.0,60.5,2.92,0.0
2023-09-21,Johar Town,83.8,22.8,69.8,0.41,0.0
2023-02-20,TOWNSHIP,153.3,17.6,41.3,0.57,0.0
2024-04-04,TOWNSHIP,125.1,23.8,37.1,2.88,0.0
2024-06-18,Gulberg,28.9,34.1,50.9,4.16,3.9
2024-08-06,Gulberg,31.3,34.3,47.6,1.93,2.5
2023-01-10,Walled City,184.0,13.2,58.9,1.7,0.0
2024-11-22,Walled City,196.6,13.7,80.6,0.6,0.0
2023-07-14,Walled City,38.6,32.8,47.4,6.52,0.0
2024-08-13,Walled City,70.9,31.7,58.9,1.01,0.0
2024-05-30,Johar Town,59.1,31.4,41.5,4.03,3.3
2023-11-13,Gulberg,123.8,12.5,67.1,2.56,2.2
2023-01-05,Johar Town,114.3,11.3,51.9,4.92,0.0
2023-08-10,Johar Town,39.2,32.2,70.3,3.83,0.0
2024-01-07,Johar Town,133.6,8.6,56.7,1.1,0.0
2023-11-29,DHA,94.1,17.0,66.5,1.55,0.0
2024-01-24,Johar Town,117.9,9.7,59.2,4.09,0.0
2024-04-19,Johar Town,77.7,25.1,31.5,4.07,0.0
2023-09-29,Gulberg,71.8,28.8,79.8,0.46,1.9
2024-07-02,Gulberg,28.7,31.1,38.6,,0.0
2023-08-19,DHA,8.5,31.8,64.0,,0.6
2023-09-15,DHA,45.4,30.6,65.2,3.5,0.0
2024-04-19,Walled City,110.9,25.8,37.9,1.32,0.0
2024-07-05,Walled City,73.4,34.3,46.7,,0.0
2023-07-17,Johar Town,42.5,36.0,55.9,1.63,5.2
2024-08-21,Gulberg,49.2,35.8,52.1,5.71,0.0
2023-08-16,DHA,28.3,35.0,60.4,3.3,1.3
2023-06-13,Township,37.8,30.2,,3.64,4.1
2023-10-14,Walled City,116.2,25.8,65.9,3.51,0.0
2023-11-10,DHA,98.7,14.4,87.3,4.36,0.0
2024-07-24,Gulberg,41.5,35.3,60.3,1.7,0.0
2024-06-21,DHA,8.0,36.5,44.5,2.21,0.0
